T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
182.229,173.419,185.561,217.737,256.801,317.589,298.486,249.048,247.372,197.585,206.307,259.859,222.76,196.938,175.897,168.383,167.848,156.134
179.84,172.074,182.572,220.044,256.441,311.9,298.003,251.798,237.484,199.441,204.034,257.575,230.038,197.261,174.809,165.974,165.889,154.853
172.621,175.685,179.985,222.302,255.785,307.528,298.361,253.338,240.725,199.997,205.558,259.378,229.619,195.581,174.863,168.199,168.581,154.616
193.084,183.082,184.496,226.703,256.1,313.733,300.691,261.981,240.128,206.923,206.856,262.572,226.321,198.877,176.987,165.393,166.751,162.301
208.089,186.1,188.333,227.661,265,315.54,328.51,267.29,240.219,209.466,215.383,258.026,223.497,195.173,172.513,168.019,171.357,161.619
215.786,183.777,186.919,225.389,258.402,317.452,348.358,272.755,247.109,205.826,221.181,262.176,227.318,199.496,173.672,166,169.468,157.262
214.966,184.015,183.939,224.138,257.746,327.408,427.872,267.779,245.522,208.466,211.512,299.085,230.222,195.818,177.311,169.18,167.111,156.518
207.948,181.213,186.471,226.009,254.424,335.663,519.066,274.556,244.328,210.325,206.482,342.202,235.295,200.657,176.155,166.199,167.437,157.565
200.658,181.455,186.564,230.431,266.949,377.974,574.149,260.928,244.163,212.965,201.417,397.774,247.23,193.463,176.63,169.371,164.442,160.528
211.318,187.719,186.748,231.576,274.585,421.073,646.524,261.13,237.534,212.929,201.773,455.103,261.422,201.299,180.183,167.661,168.357,160.675
219.623,184.826,184.274,234.933,287.566,487.806,647.837,263.005,234.538,214.35,199,467.484,288.556,199.598,175.097,169.259,164.29,158.958
226.739,185.766,185.546,235.922,313.859,563.654,600.931,262.34,241.194,215.048,195.298,448.267,324.788,203.355,175.866,168.764,169.059,158.746
221.978,181.726,184.07,242.535,340.238,637.736,536.885,267.096,239.459,212.714,198.859,422.727,382.015,206.038,176.099,166.474,165.383,158.002
208.214,182.534,187.596,247.27,391.039,702.46,485,261.822,239.472,209.913,201.11,374.771,405.023,214.361,176.221,168.374,166.111,153.465
202.803,178.86,185.134,262.399,471.421,700.613,439.799,260.936,239.294,213.907,195.613,336.842,416.235,228.56,179.181,168.154,169.697,155.711
196.148,177.263,187.583,289.578,561.035,632.935,393.708,263.293,245.637,212.524,194.475,301.372,371.982,255.616,181.95,167.479,167.334,159.643
190.145,176.353,187.548,323.392,675.17,574.466,359.198,254.878,239.034,208.029,195.126,289.889,329.063,279.504,186.866,174.343,168.409,158.763
186.195,175.211,193.007,356.29,720.206,508.038,353.743,251.806,237.497,210.441,196.574,284.39,293.043,309.478,194.277,173.822,169.838,158.103
182.448,173.648,193.77,425.214,683.846,444.704,329.91,257.532,239.275,206.46,198.095,272.232,265.97,304.865,198.508,177.886,170.815,157.22
180.813,176.74,203.011,497.166,589.727,397.639,321.701,258.87,243.366,209.1,195.494,268.472,247.419,272.46,216.996,177.126,172.039,161.21
181.352,178.632,213.077,533.03,504.428,375.801,324.889,260.997,238.016,215.749,193.905,260.95,244.497,244.657,217.76,186.157,168.27,156.939
179.323,179.915,231.096,477.251,443.161,366.587,313.483,256.771,237.875,215.823,192.81,262.628,237.25,230.22,213.479,198.507,169.093,157.152
173.027,187.535,241.515,391.873,388.045,354.953,311.816,258.303,241.731,207.238,197.96,251.877,231.929,215.364,198.05,206.512,170.856,160.946
178.478,211.745,232.667,340.668,356.405,340.724,303.146,258.314,248.009,214.267,196.319,263.22,235.48,208.267,192.053,199.596,182.059,159.743
191.751,222.355,217.149,300.336,337.344,337.745,306.92,259.444,244.8,208.746,190.65,256.941,238.699,206.633,185.515,189.533,196.437,163.247
198.576,216.519,200.989,287.233,334.698,332.091,307.431,253.125,242.297,209.293,193.684,253.208,234.189,202.674,181.179,180.591,199.064,164.274
202.904,198.079,198.206,277.094,313.669,335.783,296.792,261.378,239.753,207.071,191.064,251.754,227.232,203.481,177.763,175.03,187.075,168.372
202.566,193.252,193.965,265.59,302.736,327.809,302.854,262.5,242.056,211.514,190.598,255.982,231.237,201.106,177.926,170.196,183.609,163.704
190.599,191.387,194.594,268.947,295.502,326.009,299.517,253.101,241.066,208.412,192.301,250.804,229.654,200.199,177.204,173.224,173.334,160.902
185.613,183.837,192.623,264.122,296.093,330.877,301.764,259.476,237.625,213.547,192.837,252.252,229.154,205.754,176.861,172.785,170.339,157.528
185.98,182.594,193.522,261.687,293.987,321.49,298.306,260.449,246.053,214.019,186.834,244.985,227.957,200.997,178.437,171.6,170.717,162.132
183.461,178.956,193.366,252.977,291.965,327.349,298.524,254.511,235.544,215.186,188.666,236.44,228.356,200.308,178.166,171.362,170.846,160.127
176.241,177.461,189.901,250.585,281.235,324.821,307.076,261.769,238.488,215.984,188.727,242.654,226.098,201.018,177.462,173.89,171.203,159.711
177.485,175.045,187.094,238.747,274.617,314.352,299.271,263.202,236.944,219.572,179.822,233.522,227.74,201.513,176.212,171.093,164.913,160.768
175.658,173.535,186.116,238.647,276.743,313.331,310.469,266.346,244.194,221.984,189.387,235.246,230.465,198.889,175.924,170.638,168.799,163.034
173.062,172.11,184.34,242.551,269.051,317.138,309.778,262.436,238.841,220.28,188.669,235.982,227.811,199.173,176.975,170.591,167.19,161.447
179.111,175.681,190.548,240.802,271.553,316.029,303.938,264.125,238.778,220.653,185.31,226.777,220.492,200.592,177.889,164.631,168.92,158.599
186.734,173.735,186.243,244.373,269.891,314.868,301.41,260.902,246.25,217.199,188.742,228.845,226.412,201.152,177.101,168.129,167.136,159.545
184.596,171.132,179.476,237.8,267.408,322.152,306.677,262.261,233.081,222.868,185.724,236.463,224.146,198.551,177.664,167.449,166.661,159.093
181.707,176.532,193.281,244.062,269.196,319.944,298.993,263.332,239.212,218.431,186.304,234.419,222.311,194.783,175.628,166.879,167.303,157.804
210.512,196.14,197.798,254.166,273.817,322.196,311.986,258.346,241.881,218.338,188.294,242.792,228.475,204.349,175.439,171.257,175.63,162.67
227.64,212.553,216.785,282.099,283.328,317.009,298.455,259,245.334,214.26,194.049,243.328,223.667,199.909,175.053,170.843,176.437,168.274
242.091,231.008,237.825,317.221,299.183,310.563,294.75,256.944,237.097,214.736,190.334,243.968,224.008,201.094,181.195,171.091,177.409,168.848
253.039,248.316,255.425,366.645,325.865,316.381,296.125,258.136,233.759,205.527,195.84,246.378,220.97,205.891,182.008,172.977,178.589,172.958
259.707,255.334,263.107,396.647,358.283,320.396,290.705,261.162,239.431,211.656,193.982,252.314,222.545,203.625,183.492,174.25,180.63,173.323
276.086,273.874,284.496,450.952,378.859,326.15,287.208,255.253,240.091,209.068,192.239,251.352,228.624,210.32,182.838,176.147,183.103,177.528
277.064,279.235,281.279,448.009,401.653,328.32,295.226,257.981,244.903,206.35,192.936,256.815,226.869,217.848,185.174,177.589,193.028,177.758
276.869,281.577,292.096,452.986,407.383,324.041,288.441,256.465,238.928,205.736,192.957,258.516,227.977,218.393,185.342,182.5,187.18,184.044
278.571,277.584,288.728,441.774,407.672,322.196,280.441,254.976,237.238,205.412,194.813,257.674,232.758,218.982,183.622,181.918,189.524,186.516
278.002,288.397,298.579,464.541,443.54,322.504,291.993,257.949,238.391,207.756,200.902,260.789,224.535,215.44,189.567,189.322,199.954,190.954
277.537,285.187,293.388,471.23,448.662,320.61,286.139,256.819,235.106,200.984,200.62,259.507,229.364,224.094,193.162,192.016,213.329,195.086
280.823,287.489,289.184,480.661,466.17,327.944,281.205,255.856,238.706,205.778,197.356,255.824,233.419,231.604,193.111,192.619,221.195,196.377
277.399,286.718,287.228,465.597,459.402,328.455,283.503,257.215,243.906,202.109,204.273,262.49,232.154,224.273,197.462,192.484,224.71,208.45
269.081,280.576,274.393,438.343,441.051,319.496,280.035,250.601,234.084,204.894,206.537,260.751,234.528,217.804,194.103,194.213,218.9,205.024
255.271,261.039,254.816,404.242,404.119,319.692,278.531,255.723,244.241,201.83,205.206,261.982,232.76,218.748,192.87,191.708,225.334,213.905
235.842,236.7,239.004,363.972,379.469,307.836,283.01,255.301,235.8,204.672,202.178,257.173,234.586,210.777,192.206,192.598,225.234,220.545
220.002,219.684,221.728,323.965,353.592,317.097,283.243,256.691,243.731,208.624,199.865,255.548,229.242,216.683,193.086,189.951,227.812,207.861
207.382,207.144,214.873,307.578,338.569,313.082,280.038,250.324,242.262,206.1,200.73,260.408,227.449,206.003,195.849,193.084,223.242,206.411
198.086,200.447,211.05,289.666,325.486,316.918,277.701,252.931,238.663,206.09,200.945,246.607,229.447,206.537,195.057,193.514,241.347,225.606
200.044,198.252,204.491,287.452,320.045,310.179,286.358,256.473,242.319,208.016,195.819,262.868,224.836,209.654,203.628,203.36,260.067,242.2
199.874,198.929,204.175,289.401,308.225,308.05,281.542,252.138,238.728,204.794,195.617,261.774,225.755,213.387,205.996,210.248,265.452,255.804
201.815,194.852,205.936,289.127,299.846,309.155,285.517,256.617,246.244,207.431,195.006,253.874,224.126,216.452,212.443,216.621,277.368,263.267
200.03,196.021,202.976,298.263,294.865,307.097,279.177,258.165,245.044,213.068,200.494,255.666,230.018,216.352,218.118,224.61,285.55,276.335
195.788,197.189,204.189,293.353,295.791,312.979,283.09,258.537,238.716,210.408,194.865,252.343,227.601,214.158,219.546,228.963,294.82,274.511
197.69,189.868,199.998,294.161,297.289,308.021,285.229,258.987,238.128,205.347,192.11,256.534,228.682,222.95,225.162,234.871,291.121,278.557
188.84,187.163,199.055,284.935,290.881,308.264,288.306,257.492,234.228,213.453,194.972,253.299,222.982,223.748,223.122,229.428,281.596,258.954
190.549,189.563,196.522,279.477,290.968,307.408,286.243,258.41,240.653,211.833,189.862,252.144,229.636,224.76,227.34,230.376,285.411,253.667
191.379,188.774,199.513,280.018,293.183,308.537,284.382,256.923,245.028,210.415,191.887,246.745,227.881,221.408,222.475,229.229,287.442,266.557
193.818,187.19,197.134,281.196,286.418,312.496,287.924,264.25,243.619,220.215,187.893,247.572,227.263,228.651,231.87,236.04,301.62,278.768
192.931,190.832,198.713,284.647,281.736,306.346,291.347,259.465,251.844,218.537,186.853,242.446,229.222,239.584,231.439,248.808,303.684,278.054
198.749,195.839,199.735,298.456,297.363,312.191,290.986,261.521,249.094,220.103,181.874,237.138,230.045,238.493,230.737,249.519,310.162,278.98
221.219,207.473,207.846,317.124,301.453,308.721,296.944,259.59,244.469,215.322,182.334,237.478,227.409,244.701,237.693,250.32,309.578,274.44
227.089,216.732,214.928,332.675,321.434,311.733,299.104,256.928,246.041,221.289,188.457,239.704,229.811,252.182,231.452,242.484,303.152,260.543
242.47,228.547,228.605,344.551,335.595,311.572,298.983,261.035,247.981,222.527,191.718,242.158,238.174,251.938,231.237,241.638,306.208,262.748
260.337,247.198,243.336,390.869,362.884,316.27,301.444,262.223,243.944,218.547,187.018,242.959,240.03,258.751,231.118,243.418,304.83,249.966
259.372,249.047,242.818,392.507,366.039,313.572,303.969,259.851,242.128,214.344,185.592,241.713,242.513,263.349,238.263,244.607,304.296,247.966
263.256,257.945,247.237,388.5,358.203,316.416,294.785,255.657,245.478,216.479,190.837,247.897,241.043,257.95,229.853,237.185,301.933,237.027
279.389,260.963,255.399,406.442,358.646,319.367,284.719,261.819,244.312,218.251,195.371,250.481,240.184,253.566,224.943,232.918,298.638,239.795
278.209,268.055,258.936,400.735,371.611,314.235,295.194,260.154,250.419,213.096,190.733,252.179,235.497,251.126,219.279,232.498,299.63,236.689
279.103,266.594,250.686,407.138,375.113,306.95,287.215,259.09,242.863,221.434,189.595,249.396,234.619,245.534,216.712,228.11,293.398,235.24
291.97,278.897,265.399,413.747,382.637,310.396,289,263.684,248.006,224.376,190.294,250.067,238.063,249.273,212.429,223.509,289.496,234.093
291.909,280.632,263.607,420.005,383.145,313.457,293.097,259.902,244.584,214.929,184.291,250.894,233.134,247.809,208.721,225.748,282.177,227.648
305.059,290.192,268.478,432.8,384.797,313.944,292.233,259.997,243.269,216.595,185.801,246.956,229.907,243.636,208.849,225.456,285.936,230.895
302.825,293.668,275.899,445.274,405.029,313.587,295.715,258.226,250.266,221.794,190.377,239.651,233.389,242.408,215.525,222.748,283.285,232.961
303.276,296.616,282.713,428.873,420.174,324.672,306.951,261.266,242.913,221.894,191.742,234.111,236.217,248.117,208.006,222.888,280.83,228.425
305.333,306.892,287.366,439.548,408.183,313.698,303.576,254.742,245.603,225.45,187.896,230.463,231.513,242.443,206.313,220.923,276.668,221.32
293.335,292.229,274.057,426.228,395.791,312.909,302.528,264.617,245.097,228.431,186.316,231.883,224.798,228.202,199.235,210.428,262.887,207.083
268.667,280.544,261.627,401.553,387.283,313.774,296.201,264.109,249.462,230.093,186.785,229.628,227.838,229.138,198.462,207.187,254.378,200.291
258.534,277.287,257.735,379.979,367.762,313.889,300.014,265.13,248.559,227.19,188.794,234.918,227.285,215.548,195.437,210.012,257.54,196.54
244.768,270.398,255.3,371.224,356.984,305.167,300.847,257.282,255.384,226.566,193.215,226.463,225.609,217.862,197.294,205.883,254.874,187.633
235.931,259.797,244.654,341.926,340.492,301.648,302.267,269.011,272.147,244.723,193.715,237.619,221.412,213.628,188.231,200.528,236.83,184.941
237.286,257.834,240.719,327.304,325.251,308.457,299.177,268.596,283.65,260.482,193.979,240.07,226.861,207.308,182.214,196.437,227.892,178.526
238.121,249.527,230.154,305.18,318.489,308.736,303.486,268.987,300.306,286.669,200.38,239.255,225.212,207.721,180.779,190.792,224.116,177.55
226.234,242.839,219.998,296.263,307.254,303.499,297.434,273.394,310.8,308.199,210.291,241.78,227.424,203.34,183.16,187.308,210.568,174.787
219.778,231.284,212.621,287.7,299.627,311.088,307.378,274.106,330.975,331.698,222.828,248.815,229.351,199.144,184.542,179.893,201.884,171.328
216.929,224.55,205.645,280.532,304.167,311.727,295.465,273.976,341.203,338.534,230.399,257.082,228.475,198.164,177.782,182.715,193.969,167.11
208.904,221.098,209.879,268.327,294.235,301.023,300.778,278.436,356.922,364.006,245.319,264.117,230.285,201.405,179.561,179.005,197.954,166.462
206.33,224.276,209.425,267.984,287.203,306.413,305.562,285.83,377.628,385.971,248.798,270.276,233.442,201.32,181.67,180.404,195.262,163.954
202.138,218.337,206.952,268.306,293.736,305.762,306.125,287.194,384.788,405.987,256.258,270.314,228.318,204.39,181.651,180.11,189.105,162.108
198.776,222.871,212.614,267.899,284.579,299.73,317.306,295.697,399.156,423.508,269.5,275.727,228.581,199.724,178.294,182.874,188.054,161.577
200.924,223.16,213.59,273.272,290.363,306.935,305.097,301.293,393.469,417.772,271.586,288.713,230.977,203.944,178.477,181.091,185.815,161.839
190.16,225.794,211.289,267.286,303.264,302.065,323.576,299.907,372.975,413.955,283.945,297.537,230.298,208.132,178.574,184.194,186.923,159.051
190.246,223.048,210.252,282.657,299.392,307.035,326.156,300.88,353.403,375.498,278.727,296.443,235.01,204.754,178.529,190.019,188.833,162.012
188.36,224.573,213.649,273.417,301.617,315.856,326.743,299.883,328.475,349.785,263.865,312.103,240.225,213.384,180.004,186.808,187.73,159.452
188.712,218.185,211.202,266.737,304.971,311.076,345.424,303.322,306.653,317.971,262.046,314.106,237.419,207.563,177.181,181.255,184.632,156.775
196.655,220.395,201.311,262.733,286.553,313.141,386.483,306,292.788,291.219,250.874,331.63,238.886,207.179,175.38,178.874,185.563,160.902
198.909,220.016,202.934,262.263,290.672,332.449,454.396,295.75,281.897,277.026,245.365,370.965,248.439,213.938,178.376,177.967,179.452,160.455
202.069,214.232,194.572,258.334,290.579,363.921,552.483,286.511,278.788,263.826,228.632,423.097,265.967,203.707,176.525,174.248,177.779,158.105
193.426,208.165,197.178,258.615,305.553,441.683,648.733,281.633,264.2,259.039,217.248,470.666,299.253,211.537,178.494,172.065,172.357,159.396
186.48,202.197,194.414,273.707,340.437,549.636,629.767,274.396,264.275,248.768,209.822,473.138,379.952,217.158,176.069,173.61,171.846,159.279
186.367,201.085,193.629,269.857,373.733,677.229,571.729,272.582,262.866,246.531,203.488,437.956,436.29,226.364,175.422,174.909,169.658,156.345
182.754,204.647,197.371,283.841,415.331,715.918,512.663,269.976,267.756,245.707,205.42,391.496,469.593,239.988,178.141,177.874,170.586,158.699
185.525,200.037,201.689,299.691,496.119,682.053,447.038,268.226,263.003,241.788,200.227,340.003,461.881,259.971,180.836,179.498,170.918,159.024
176.805,201.823,204.461,332.636,610.325,611.238,405.958,267.625,255.319,243.447,197.184,310.205,416.902,312.452,190.481,182.091,171.751,156.711
176.759,203.66,203.035,380.742,702.283,525.202,368.691,267.822,254.844,236.884,199.865,296.801,351.172,345.299,194.036,181.657,173.794,155.523
176.426,202.992,208.193,422.124,709.875,464.106,343.247,266.202,255.606,235.99,190.163,274.469,310.412,350.783,202.412,180.972,174.64,155.932
179.062,205.013,216.765,491.664,622.386,414.531,331.747,266.082,255.919,234.17,195.558,270.449,276.187,312.026,220.332,185.304,176.905,156.733
171.963,207.271,228.638,548.652,557.691,371.762,322.312,263.12,250.387,226.572,193.405,275.54,260.444,278.126,238.708,194.729,176.769,156.919
174.727,208.69,245.675,546.18,482.74,347.853,318.017,263.862,247.837,224.553,194.712,267.589,252.088,251.481,234.483,203.514,178.334,154
171.958,213.048,258.939,477.24,425.048,342.827,307.924,260.237,253.616,229.428,192.767,265.622,239.692,231.082,220.792,220.311,181.848,157.875
178.466,217.408,262.498,399.859,370.666,324.76,302.424,261.84,248.216,224.768,196.39,261.554,239.477,217.082,206.83,226.65,185.681,156.513
177.557,229.798,249.814,338.724,349.55,320.053,307.236,263.383,254.878,225.058,193.571,260.979,234.72,215.689,196.174,217.4,193.229,159.377
179.887,242.26,232.281,312.53,322.939,313.499,303.816,261.891,248.05,226.023,195.491,266.12,235.548,207.93,190.845,200.86,208.272,160.65
181.894,244.161,218.708,285.7,318.325,297.047,294.667,261.404,246.881,220.222,193.798,267.411,232.679,202.381,182.945,191.47,211.154,162.543
181.941,234.389,210.443,278.256,309.987,308.091,293.285,264.508,248.247,219.463,193.638,266.979,235.096,209.437,179.941,183.664,210.229,163.159
185.2,221.531,202.346,272.59,305.318,299.199,291.806,258.902,250.681,214.186,195.221,259.947,233.912,202.522,180.046,179.935,202.003,162.257
