T2R,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
232.583,386.766,392,389.827,468.086,436.509,357.484,284.171,248.839,320.231,247.348,280.177,279.267,296.137,270.009,245.378,224.968,209.067
221.523,353.912,361.488,359.747,429.113,414.202,337.502,280.532,244.565,304.184,250.311,282.453,277.422,289.866,270.229,244.879,225.513,212.531
208.7,316.642,342.415,332.556,399.047,390.38,318.915,273.373,235.242,299.4,245.36,276.496,264.035,292.521,264.703,240.141,226.893,224.623
202.983,296.692,314.174,315.101,386.417,372.569,305.634,261.085,236.992,290.068,240.624,272.87,267.981,290.497,261.79,244.691,227.003,242.965
200.377,288.001,304.032,305.884,363.065,359.07,303.451,265.873,238.194,289.339,236.307,270.837,267.912,292.191,264.663,237.581,225.789,250.249
197.336,275.651,289.134,302.335,357.381,356.429,304.362,267.722,234.964,288.907,236.502,265.206,269.905,288.128,260.778,238.206,229.442,265.842
196.907,263.249,279.063,283.939,342.941,342.534,296.372,262.054,240.476,291.343,234.514,267.175,262.709,288.516,261.514,237.217,230.951,285.868
228.501,259,270.8,274.477,319.613,330.076,292.892,264.006,233.859,286.038,237.317,266.525,260.557,287.227,264.86,238.088,229.741,307.321
230.794,250.102,267.214,260.003,308.626,327.661,288.041,262.75,242.605,290.633,237.667,261.558,264.106,286.386,260.587,233.75,230.142,303.656
218.516,246.347,262.834,265.683,313.302,326.38,302.433,269.892,243.31,294.746,237.063,264.656,258.851,279.518,259.87,233.371,222.093,269.295
204.729,243.513,260.032,266.456,312.25,329.102,302.843,278.209,252.657,298.621,239.998,267.977,261.272,284.338,259.828,235.539,222.533,252.827
199.347,238.134,257.361,258.477,307.399,329.918,304.616,272.744,243.06,300.428,243.913,267.599,261.23,282.967,257.012,235.61,220.255,243.467
196.492,238.864,253.547,260.345,305.174,325.237,305.437,274.449,253.169,298.568,239.852,265.364,262.812,284.248,259.86,234.525,220.843,245.977
191.381,237.916,253.685,256.828,300.151,334.581,305.289,275.475,246.964,300.667,241.531,269.856,262.139,283.135,263.876,234.247,218.372,228.851
193.146,239.134,257.775,259.026,315.183,343.894,314.427,283.595,247.984,310.367,248.805,271.825,264.008,289.691,264.348,236.379,223.68,224.302
188.966,230.267,258.138,270.52,329.79,349.442,324.128,281.937,247.911,308.396,247.246,271.782,265.78,284.941,258.336,237.777,214.368,217.275
192.253,233.049,258.906,270.6,320.415,342.229,323.925,298.323,255.786,311.739,250.415,283.842,267.503,285.862,260.137,236.226,221.513,226.538
189.448,232.148,259.626,268.329,311.041,340.262,323.693,291.557,249.423,314.174,249.461,275.144,259.64,288.303,263.483,240.218,220.576,246.73
192.986,234.27,253.298,268.456,304.263,330.789,319.396,286.544,245.403,312.494,253.411,268.628,259.708,282.78,262.787,234.52,230.021,274.709
194.278,232.983,253.231,258.588,302.455,327.914,318.559,288.965,255.435,314.244,254.51,274.247,263.579,284.718,255.654,235.496,226.746,300.279
207.335,227.395,248.979,253.458,287.716,317.139,311.407,290.658,263.081,311.68,255.417,274.111,259.747,278.187,259.136,237.189,232.042,334.401
231.087,229.541,252.982,246.395,283.363,318.973,318.045,290.434,257.117,312.019,254.195,266.975,259.436,279.361,260.647,238.266,228.329,333.01
219.898,229.863,252.615,248.43,286.192,321.096,320.73,298.399,267.347,330.578,255.459,269.794,260.671,281.748,261.211,237.75,221.895,290.349
206.093,226.528,255.706,249.763,293.171,318.575,330.858,310.282,295.379,378.331,268.945,273.284,264.194,281.57,266.555,236.892,222.829,259.441
193.536,221.852,252.473,247.938,289.121,319.973,326.518,319.32,318.048,416.809,276.315,270.944,261.035,285.598,257.591,233.093,219.592,244.41
194.548,227.569,248.518,243.208,293.331,317.325,328.104,332.304,365.419,470.794,287.616,279.399,264.882,283.588,258.153,235.289,220.529,233.435
188.943,226.184,248.471,247.205,293.189,318.665,337.138,340.275,392.641,510.076,293.224,275.965,263.12,282.421,261.684,233.995,216.892,219.268
190.736,224.274,249.1,251.404,295.464,322.049,351.526,350.411,436.093,560.129,301.872,276.514,265.586,281.617,258.459,234.098,217.093,218.838
188.394,223.758,248.411,250.671,296.424,324.133,355.923,367.101,457.339,582.663,311.112,285.743,261.606,283.677,253.474,234.195,217.686,214.878
189.055,224.292,250.143,243.459,305.701,324.742,372.077,372.082,466.633,597.428,319.441,282.331,266.451,284.746,259.046,235.838,218.732,204.975
186.106,220.127,249.129,250.412,305.437,340.605,380.079,384.541,493.004,611.415,326.843,289.698,265.243,284.605,259.952,236.645,216.164,204.125
189.636,221.39,249.65,253.893,313.881,336.947,377,375.861,487.008,581.811,317.272,291.792,267.215,285.693,257.178,236.146,216.328,203.964
186.937,223.063,244.847,256.303,306.365,333.438,382.539,372.038,440.54,555.483,305.234,292.356,266.814,288.409,258.186,236.141,220.42,201.125
186.08,223.142,251.091,255.497,300.135,328.483,375.74,361.661,416.605,510.193,294.213,285.852,264.611,287.464,261.131,235.146,219.561,202.051
185.91,222.248,247.997,250.756,295.576,334.094,363.073,344.513,395.032,476.22,285.222,278.889,263.677,281.485,261.552,235.008,216.591,200.777
186.405,224.679,248.549,248.685,297.264,333.624,354.823,338.108,375.798,442.286,273.545,270.796,266.133,283.19,259,235.887,217.536,198.075
185.673,223.639,247.827,255.69,304.556,336.992,354.268,321.554,357.23,422.153,265.112,262.222,262.787,281.045,257.12,233.414,220.22,198.005
188.142,224.687,254.927,258.593,310.599,343.403,350.722,320.111,337.165,410.108,263.553,263.265,259.301,281.519,258.83,233.562,219.487,197.516
188.449,226.017,255.931,271.031,315.234,343.46,341.72,320.503,327.391,395.483,256.071,268.142,261.914,282.533,261.876,232.834,219.978,197.938
191.53,225.807,258.394,268.794,310.097,329.671,334.093,304.601,318.536,376.981,249.878,270.181,262.949,286.108,262.92,234.524,217.054,199.247
200.441,230.795,257.986,272.818,308.977,330.389,329.795,301.81,309.375,370.114,253.226,258.403,260.968,287.141,260.694,237.254,219.608,201.467
196.749,228.173,260.034,271.922,309.031,330.716,332.453,297.873,303.996,353.919,247.124,262.082,258.282,285.401,259.053,232.428,216.358,197.363
193.458,223.824,250.18,261.929,312.121,337.888,335.413,290.019,299.601,354.428,240.742,263.07,261.975,285.481,260.848,234.247,217.63,197.253
192.608,223.115,260.421,270.322,322.948,351.067,340.004,297.161,289.435,349.159,245.264,255.142,266.554,283.751,256.718,238.173,217.387,196.381
188.084,225.139,261.506,282.52,334.086,346.634,336.53,299.873,296.488,344.881,249.843,262.825,263.934,288.258,262.432,238.434,219.357,193.148
198.517,232.464,276.605,293.272,336.984,350.681,336.665,297.949,291.548,341.771,241.559,259.033,265.22,286.543,261.537,234.791,218.929,198.446
210.367,237.926,286.879,305.44,337.556,341.37,327.098,292.522,283.903,337.528,242.264,256.897,266.252,284.84,264.276,238.496,219.089,199.036
225.611,240.358,295.882,313.614,340.516,346.072,328.215,288.218,291.782,328.638,237.878,259.16,260.733,289.157,266.314,236.883,223.068,202.565
250.475,257.027,316.8,336.917,363.248,347.761,318.25,277.076,274.161,322.922,232.726,256.642,264.301,287.122,267.466,240.044,219.696,201.464
288.172,308.482,379.204,394.317,389.725,356.503,319.959,287.579,266.637,313.184,233.632,261.276,264.959,291.632,269.584,247.157,230.037,223.905
303.988,343.939,427.709,450.459,429.802,371.828,318.915,274.921,262.778,311.676,232.469,259.329,269.225,293.019,269.353,248.968,235.066,230.802
310.536,362.258,455.775,454.87,461.149,380.215,317.97,281.411,261.685,301.445,232.969,256.368,266.404,295.196,276.421,254.765,237.691,238.735
320.343,370.436,468.795,452.087,454.297,368.939,316.516,278.06,257.347,300.511,229.11,257.996,268.287,290.182,271.291,252.71,239.941,243.449
335.631,411.535,509.857,482.579,478.455,382.634,321.191,269.386,257.552,296.318,228.789,261.42,265.72,295.724,276.853,259.395,247.85,259.636
355.21,445.322,544.205,514.901,497.946,383.241,317.608,269.782,245.125,296.328,229.156,262.148,273.5,299.509,280.431,257.773,261.104,269.812
374.43,493.137,609.745,574.246,558.169,412.104,309.978,270.661,257.169,293.008,226.217,262.212,274.169,303.51,290.756,268.783,266.347,276.914
374.28,512.676,637.222,614.511,611.326,434.186,332.106,269.671,242.181,286.956,228.126,257.389,271.715,311.993,289.932,267.335,267.416,285.211
378.723,528.781,648.122,635.619,638.856,455.495,334.673,269.494,248.581,289.146,228.169,261.846,276.218,304.935,284.728,261.152,259.164,287.49
385.735,554.841,680.785,653.879,657.527,470.609,339.894,273.845,249.04,290.189,229.97,263.13,281.122,313.813,287.67,257.66,261.647,292.963
389.712,574.619,728.257,701.289,714.725,492.812,354.931,274.516,247.875,285.814,227.959,263.298,283.012,309.822,290.333,260.424,257.489,287.378
381.88,563.417,734.488,699.392,738.638,520.718,366.285,272.845,251.681,295.456,234.219,262.835,280.098,309.147,275.499,251.432,244.228,269.473
359.583,549.95,714.733,682.676,709.112,525.051,377.356,278.845,247.605,302.388,235.522,265.628,288.777,305.246,281.777,247.809,236.537,248.39
329.669,537.061,687.923,660.25,691.739,532.125,395.136,277.946,245.964,298.564,235.783,262.226,279.285,299.316,273.008,243.394,228.051,229.319
312.658,504.196,649.892,619.409,663.484,504.883,390.724,283.196,251.323,302.896,238.963,266.807,277.323,299.371,270.703,240.386,226.047,216.69
290.89,496.836,616.031,597.196,633.259,490.789,390.921,278.377,244.278,303.227,237.569,264.887,279.206,295.194,268.579,242.347,225.029,214.184
275.24,472.253,577.449,557.328,598.459,486.648,384.463,282.332,249.5,311.78,237.622,262.43,275.345,293.402,265.597,241.769,224.28,210.757
255.977,425.393,499.861,510.934,559.299,461.54,379.189,284.168,252.133,314.299,243.776,271.916,277.916,294.602,262.755,238.887,222.807,202.12
231.611,391.199,454.669,454.432,533.219,459.761,389.823,293.953,257.956,318.905,254.362,269.467,280.128,292.635,269.895,238.83,224.997,202.195
223.817,394.587,447.634,446.016,530.286,454.022,390.967,293.554,257.81,324.525,254.39,268.529,278.703,291.69,264.667,234.473,222.618,201.807
220.104,391.923,448.866,447.95,527.504,465.65,393.453,290.326,257.367,326.059,255.25,267.156,271.27,299.009,267.698,242.082,220.839,202.206
220.887,419.742,478.601,473.215,523.058,454.732,386.978,293.797,253.69,325.642,254.242,273.726,277.818,294.374,269.967,243.146,227.361,207.262
244.877,454.922,519.702,484.419,513.935,441.342,382.961,297.807,260.048,327.733,253.161,273.634,271.416,292.841,271.523,250.948,234.496,219.705
254.101,474.371,545.958,503.248,522.473,467.579,386.144,289.93,254.246,318.822,256.337,271.969,277.951,298.374,281.085,254.677,241.371,223.185
263.18,507.497,577.546,515.955,538.221,470.994,382.067,287.092,245.665,322.646,250.591,269.912,281.177,304.677,279.53,259.512,240.422,223.114
266.41,514.637,601.954,544.977,570.88,480.382,385.185,291.085,242.403,316.778,249.555,272.344,279.507,304.043,275.918,260.774,236.138,222.61
293.367,535.238,644.399,597.305,627.73,495.039,392.569,289.994,243.141,317.727,246.079,270.212,281.26,304.688,280.56,266.013,234.026,222.143
324.495,537.809,658.92,612.194,648.083,501.006,390.976,290.006,244.927,303.258,237.906,265.78,275.079,304.507,277.08,259.585,228.754,223.941
352.196,553.55,683.321,628.721,668.66,497.395,389.776,284.652,246.56,298.394,238.73,267.611,280.36,306.798,275.854,251.545,227.4,226.914
365.764,549.687,674.075,643.435,672.171,498.378,389.354,282.734,243.774,296.324,234.675,266.356,276.924,304.68,276.685,248.375,229.426,224.436
381.002,565.439,695.647,670.842,689.851,484.331,382.346,284.699,241.649,291.786,230.236,265.912,277.9,302.003,274.89,248.612,223.897,227.249
371.596,546.303,664.01,636.841,658.045,470.916,378.783,282.788,250.286,291.911,235.64,266.125,270.632,297.31,272.309,243.088,224.105,222.47
375.539,528.341,654.28,615.652,634.687,470.153,361.732,280.741,239.601,297.593,233.736,266.148,276.177,297.565,270.549,243.327,222.95,217.606
348.035,512.244,603.8,569.321,590.642,452.763,359.705,279.025,240.29,297.261,234.602,264.257,274.287,292.139,269.43,239.806,221.268,210.963
300.007,471.62,544.862,523.22,550.309,448.84,360.555,271.801,240.415,299.436,234.171,260.819,263.814,291.228,270.189,238.396,219.929,204.447
269.902,469.455,518.284,501.049,544.435,427.992,347.75,281.386,238.565,298.572,234.276,262.066,273.041,293.981,267.334,236.061,220.157,200.723
257.69,468.671,532.284,504.51,542.317,428.243,355.813,279.706,243.165,306.225,237.732,266.01,268.981,291.272,268.57,235.991,222.817,199.059
239.987,471.44,554.858,513.551,534.13,424.033,346.301,286.63,246.113,302.6,241.321,263.008,273.877,296.045,271.901,245.617,220.288,200.089
230.2,460.976,543.238,498.754,512.387,400.577,343.988,283.981,247.157,303.742,241.817,269.222,270.6,294.03,264.441,246.177,221.983,197.527
224.669,440.535,496.954,468.036,493.153,394.078,341.644,286.316,239.242,302.218,238.146,266.228,267.35,294.966,270.545,239.975,219.255,198.325
215.951,421.757,453.692,434.335,449.658,393.2,342.37,275.722,239.875,305.744,240.344,262.156,268.074,288.2,264.092,242.322,223.843,198.044
213.683,422.311,464.414,421.995,458.135,391.176,348.459,282.997,244.585,309.733,242.77,269.691,268.304,293.007,267.076,239.003,221.436,195.061
211.365,436.386,485.579,443.678,449.777,394.908,347.998,281.576,240.79,309.93,247.608,264.996,269.679,291.426,265.331,244.559,221.018,193.783
229.946,460.474,512.996,463.529,453.579,391.969,340.752,290.608,241.532,308.311,246.043,265.498,271.848,289.626,271.282,250.762,226.755,201.473
233.288,445.912,493.65,444.324,435.712,377.395,335.656,284.731,245.448,304.258,244.919,261.148,270.142,291.401,273.189,244.491,222.176,196.789
219.259,422.566,451.724,413.464,422.858,367.834,326.882,285.883,237.085,299.269,238.874,262.763,266.083,290.694,268.446,242.838,222.224,198.53
213.646,408.707,429.751,399.435,415.594,367.603,327.396,281.12,238.778,303.013,237.457,256.833,266.9,293.663,270.164,241.565,219.27,197.891
211.065,419.665,466.565,418.414,424.005,370.468,331.547,290.478,243.774,298.657,244.717,260.492,266.595,291.545,270.505,242.523,219.791,196.743
223.592,462.687,522.17,455.421,442.092,380.928,336.911,283.009,240.31,306.218,246.148,258.679,266.804,290.255,271.376,251.092,224.545,197.448
250.682,485.523,550.979,469.109,446.036,377.333,340.161,290.424,242.431,300.155,240.51,268.43,269.061,293.696,278.101,254.259,224.545,200.525
275.481,496.081,565.52,471.659,436.597,377.867,335.921,286.396,245.48,299.646,240.703,258.035,263.986,292.363,275.229,254.138,228.038,199.048
295.874,479.59,554.172,467.688,444.446,370.785,336.217,291.161,245.835,289.083,236.76,262.424,266.142,293.193,269.443,249.191,225.614,201.217
301.21,483.115,536.129,448.958,457.367,377.661,326.626,284.532,246.766,291.214,239.163,259.652,268.353,294.43,270.571,248.165,226.129,205.956
299.592,499.871,557.388,454.444,448.856,371.28,327.075,282.484,242.899,284.68,235.679,255.969,268.983,293.329,270.802,249.259,225.059,200.317
308.865,536.26,603.751,502.854,477.673,380.947,337.533,286.867,241.012,288.513,237.406,253.761,272.699,297.74,275.122,261.048,234.476,206.165
329.743,576.853,636.368,535.79,509.453,384.626,338.232,287.165,244.452,283.608,239.224,261.553,270.885,292.209,281.59,259.778,235.601,211.2
362.654,590.976,650.146,538.64,504.322,392.164,334.199,288.136,240.016,284.591,235.858,258.887,270.015,297.45,281.792,264.439,243.454,218.662
384.194,610.216,684.9,532.503,495.854,377.732,324.031,281.984,242.274,289.792,236.591,260.352,272.334,301.251,286.515,262.36,247.268,217.622
399.986,662.822,726.142,570.912,536.797,385.73,326.331,279.424,241.94,286.076,237.888,262.605,273.939,306.546,293.62,271.114,254.672,233.12
442.686,724.417,811.608,654.936,602.189,430.01,330.632,284.829,244.452,292.381,241.262,262.706,282.051,315.883,309.986,281.386,275.337,260.585
457.402,755.359,861.605,693.964,679.579,469.677,340.841,279.041,241.952,290.996,241.185,264.294,291.958,324.66,319.485,290.906,290.095,280.927
461.72,748.212,907.435,740.085,722.311,492.029,341.699,281.668,238.073,289.275,248.77,277.706,295.277,332.997,330.485,313.384,306.134,302.719
473.022,763.542,939.782,795.858,786.345,532.732,347.185,284.241,243.601,303.911,252.89,287.037,302.931,346.568,360.547,341.939,330.947,336.44
486.302,788.419,980.291,836.577,819.191,540.814,350.793,283.079,242.165,299.356,259.48,297.191,306.537,365.344,407.222,373.791,370.308,369.511
487.34,795.99,976.277,848.253,850.439,553.62,355.443,287.377,239.145,304.79,258.236,301.745,316.068,379.697,427.391,391.805,395.372,388.849
501.704,799.682,1005.84,872.544,866.549,574.074,356.463,292.399,245.403,307.593,262.209,318.294,323.953,387.543,468.433,430.114,433.384,416.933
484.388,772.051,972.464,845.842,839.727,558.789,347.376,279.785,245.98,305.095,260.673,317.019,321.343,392.828,476.428,444.092,444.582,443.501
437.771,707.315,870.844,750.537,744.331,507.902,333.343,282.734,243.274,303.538,257.081,306.195,315.145,393.788,470.372,448.076,447.937,447.058
403.04,627.02,741.962,603.558,610.754,450.266,314.167,271.924,245.956,290.803,253.807,303.239,303.757,375.706,428.049,427.561,433.164,417.368
382.006,537.215,585.527,465.537,490.585,394.2,288.72,268.756,236.569,284.275,242.087,282.874,285.216,339.43,372.375,374.656,391.192,373.242
386.219,494.035,514.674,402.584,448.207,362.356,285.311,273.256,243.492,277.695,230.823,284.115,284.368,328.315,350.539,354.995,378.678,369.967
383.988,451.324,460.487,362.52,397.91,344.102,282.417,273.411,235.601,276.644,233.817,280.226,274.922,330.193,338.178,334.423,376.324,359.863
370.804,416.895,408.47,328.386,371.932,328.37,280.555,262.396,235,277.436,228.441,277.897,283.323,333.512,350.175,337.38,370.241,364.105
338.63,382.198,367.354,304.106,342.86,318.806,274.522,265.174,239.621,273.453,226.492,278.173,283.473,349.994,346.663,333.553,360.201,352.132
305.401,352.902,348.523,296.35,331.888,302.413,278.608,262.522,240.633,269.193,229.228,284.263,299.208,370.326,366.874,348.722,357.812,349.407
